id,nombre_biblioteca,fecha_fundacion,mail,id_departamento
3068,Bib.Pop. Dr. Victor Molina,1985-12-03,bibliotecalamarque@hotmail.com,62014
967,Bib.Pop. El arte es realidad,1980-01-01,elarteesrealidad@yahoo.com.ar,62014
3206,Bib.Pop. Coronel Belisle,1980-01-01,,62014
832,Bib.Pop. Nicolás Avellaneda,1918-10-01,bibliotecachoelechoel@yahoo.com.ar,62014
2128,Bib.Pop. Pablo A. Pizzurno,1942-01-25,bibliopizzurnobeltran@gmail.com,62014
3601,Bib.Pop. Francisco Lera,1997-01-27,,62021
1303,Asoc.Bib. Asoc. Bca. Sarmiento,1928-03-21,secretaria@bibliotecasarmiento.com.ar,62021
3964,Bib.Pop. Dr. Francisco Pascasio Moreno,1986-09-11,bibliofranciscomoreno@yahoo.com.ar,62021
4373,Bib.Pop. Carilafquen,2007-05-01,labiblio.bibliotecaries@gmail.com,62021
4181,Bib. Pop. Jorge Luis Borges,1980-01-01,biblioborges@hotmail.com,62021
4023,Bib. Pop. Ruca Quimn,1999-04-24,aliciainchauspe@bariloche.com.ar,62021
3224,Bib.Pop. Dr. Venzano,1980-01-01,,62021
3326,Bib.Pop. Aime Paine,1990-03-05,,62021
1701,Bib.Pop. D.F.Sarmiento,1932-12-11,bibliotecasarmiento@elbolson.com,62021
829,Bib.Pop. Gral. Conesa,1905-02-28,bibliotecageneralconesa@gmail.com,62028
4201,Bib. Pop. Quimun,1980-01-01,,62035
3967,Bib.Pop. Las Tunas,1980-01-01,,62035
3735,Bib. Pop. Escritores Patagónicos,1980-01-01,bibliotecaescritora@gmail.com,62042
3388,Bib.Pop. Casa de Amigos,1994-12-21,,62042
3362,Bib.Pop. Los niños primeros,1980-01-01,lesniniesprimero@gmail.com,62042
3107,Bib.Pop. Dr. José Velasco,1965-08-11,,62042
3634,Bib.Pop. Isabel Cordero de Durán,1980-01-01,bibliopopulardecordero@yahoo.com.ar,62042
4087,Bib.Pop. Fernando Jara,2000-03-10,,62042
3361,Bib.Pop. Ruca Quilcatuve,1980-01-01,,62042
3903,Bib.Pop. Mundo feliz,1997-05-09,biblioteca_mundo_feliz@yahoo.com.ar,62042
3831,Bib.Pop. El sembrador - J. Sabino Rojas,1999-05-18,,62042
4149,Bib. Pop. Lucía Epullan,1980-01-01,bibliopopluciaepullan@yahoo.com.ar,62042
4153,Bib. Pop. La Rivera,1980-01-01,bibliorivera@yahoo.com.ar,62042
3600,Bib.Pop. Amancay,1980-01-01,amancaybibliotecapopular@yahoo.com.ar,62042
3415,Bib.Pop. Ruca Hueney,1980-01-01,,62042
3141,Bib.Pop. Alborada Mapuche,1980-01-01,,62042
4335,Bib. Pop. Malvinas Argentinas,1997-11-27,,62042
2891,Bib.Pop. Ricardo Rojas,1971-06-20,BPRICARDOROJAS@HOTMAIL.COM,62042
1885,Bib.Pop. Mariano Moreno,1935-12-19,,62042
3105,Bib.Pop. Quintun,1987-09-21,,62042
4261,Bib.Pop. Julio Cortázar,2004-05-01,bibliotecapopjuliocortazar@hotmail.com,62042
2603,Bib.Pop. Carlos Guido Spano,1932-09-15,biblio5saltos@hotmail.com,62042
2906,Bib.Pop. Naciones americanas,1970-07-01,,62042
3081,Bib.Pop. El hogar del lector,1980-01-01,,62042
1695,Bib.Pop. Bernardino Rivadavia,1932-09-29,,62042
2922,Bib.Pop. Amigos del libro,1974-05-03,bpamigosdellibro@hotmail.com,62042
3151,Bib.Pop. Felisa P. de Porcel,1970-03-26,,62042
3195,Bib.Pop. Presbítero R. Entraigas,1984-05-25,bibliotecaraulentraigas@hotmail.com,62042
2114,Bib.Pop. Julio A. Roca,1936-04-29,bibliotecapopularroca@gmail.com,62042
3466,Bib.Pop. Raihuen,1980-01-01,,62042
3082,Bib.Pop. Crecer,1980-01-01,bipocre@hotmail.com,62042
3599,Bib.Pop. Puchincheff,1980-01-01,,62056
4148,Asoc.Bib.Pop. Ñorquinco,1980-01-01,bibliotecanorquinco@gmail.com,62056
1464,Bib.Pop. D.F.Sarmiento,1930-05-04,,62063
3930,Bib.Pop.Asoc.Cult. Dina Huapi,1996-05-30,bibliotecapopulardinahuapi@gmail.com,62070
3941,Bib.Pop. Mariano Giménez,1980-01-01,bibliotecapilcaniyeu@yahoo.com.ar,62070
2968,Bib.Pop. Manuel R. Novillo,1978-02-23,biblionov@yahoo.com.ar,62077
4374,Bib. Pop. Puerto del Este,2006-10-24,bibliotecapuertodeleste@outlook.com,62077
3084,Bib.Pop. Comandante L. Piedrabuena,1984-08-17,,62077
2926,Bib.Pop. Munic. Cincuentenario,1955-07-10,bibliotecacincuentenario@yahoo.com.ar,62077
3083,Bib.Pop. Ceferino Namuncura,1960-05-22,bibliotecaceferino@yahoo.com.ar,62084
1522,Bib.Pop. Bernardino Rivadavia,1931-05-10,bibliotecapopularjacobacci@yahoo.com.ar,62091
3619,Bib.Pop. Presbítero Raúl Entraigas,1980-01-01,,62091
3996,Bib.Pop. Apolinario Saravia,1999-09-12,,66007
3940,Bib.Pop. Ntra.Sra.del Valle-Educ.Cult.y Soc.,1980-01-01,,66007
4131,Bib.Pop. General Manuel Belgrano,1980-01-01,,66007
3121,Bib. Pop. Manuel J. Castilla de El Quebrachal,1987-10-03,,66007
3372,Bib.Pop. Padre José Lally,1992-10-20,,66007
3758,Bib.Pop. Cafayateña,1980-01-01,,66021
3791,Bib.Pop. Tata Sarapura,1997-10-27,,66028
4342,Bib.Pop. Rosa Parks,2012-02-04,biblioteca.rosaparks@hotmail.com,66028
4375,Bib.Pop. Casimiro Cobos,1998-08-29,,66028
3605,Bib.Pop. Jaime Davalos,1980-01-01,,66028
3651,Bib. Pop. Presbítero P. F. Acuña,1994-04-25,elba_ugarte@hotmail.com,66028
3704,Bib.Pop. Dr. Miguel Ragone,1980-01-01,,66028
3474,Bib.Pop. Macacha Güemes,1979-06-07,bpmacachaguemes-3474@hotmail.com,66028
3677,Bib. Pop. Antonio Nella Castro,1996-07-19,,66028
3125,Bib.Pop. Juan Carlos Davalos,1964-08-25,biblo424@hotmail.com,66028
4112,Bib.Pop. Los hermanos Luna,2002-08-16,,66028
3746,Bib.Pop. Jorge Luis Borges,1996-10-23,,66028
3734,Bib.Pop. San Martín de Porres,1997-09-17,biposamposal@hotmail.com,66028
3708,Bib.Pop. Dr. Mariano Boedo,1995-07-19,,66028
3126,Bib.Pop. Campo Caseros,1947-09-27,,66028
3838,Bib.Pop. Profesora Nora Godoy,1999-09-06,bibliotecanoragodoy@hotmail.com,66028
4108,Bib.Pop. Dr. Gustavo Cuchi Leguizamón,2004-02-03,,66028
3868,Bib.Pop. Carlos Hugo Aparicio,1999-09-23,bibaparicio@hotmail.com,66028
3808,Bib.Pop. San Francisco Solano,1980-01-01,bibliotecafcosolano@hotmail.es,66028
3822,Bib.Pop. D.F.Sarmiento,1997-09-17,bpsarmiento3822@hotmail.com,66028
3781,Bib.Pop. María Ester Gauna,1980-01-01,bibliotecapopularmariaestergauna@hotmail.com,66028
3973,Bib.Pop. Barrio Palermo I,1994-10-20,,66028
3953,Bib.Pop. Prof. Miguel Angel Cáseres,1999-08-27,,66028
3942,Bib.Pop. Pablo Neruda,1996-09-17,,66028
4317,Bib. Pop. Marie Madeleine,2008-04-05,bibliotecamariemadeleine@gmail.com,66028
4092,Bib.Pop. Lola Mora,2003-05-30,,66028
4168,Bib.Pop. Cabo 1º Roberto F. Vidaurre,1980-01-01,,66028
3991,Bib.Pop. Latinoamerica,1980-01-01,,66028
752,Bib.Pop. Francisco Alsina,1910-06-06,,66035
3938,Bib.Pop. José Hernandez,1999-08-07,bibliotecacerrillos@yahoo.com.ar,66035
2574,Bib.Pop. Bernardino Rivadavia,1944-09-24,,66049
3610,Nueva Bib. Pop. José Hernández,1963-05-16,martinfierro2004jh@yahoo.com.ar,66049
1366,Bib.Pop. D.F.Sarmiento,1928-11-08,sarmientobp1366@gmail.com,66049
3965,Bib.Pop. María Julia Escalera de Cazón,1980-01-01,,66056
1825,Bib.Pop. Juan Bautista Alberdi,1933-06-18,,66056
4109,Bib.Pop. Amparo F. de Maidana,1980-01-01,bibliotecaamparofdemaidana@yahoo.com.ar,66056
1828,Bib.Pop.Mun. Juan Bautista Alberdi,1934-10-01,,66056
3759,Bib.Pop. José Hernández,1998-10-09,bibaguaray@hotmail.com,66056
4083,Asoc.y Bib.Pop. El molino,2002-12-14,bibliotecaelmolino4083@yahoo.com.ar,66077
4062,Bib.Pop. Roberto Romero,1980-01-01,,66077
4385,Bib. Pop. Gral. Lamadrid,2022-04-01,barriolamadrid326@gmail.com,66084
3914,Bib.Pop. Wiñay Huasi,1980-01-01,,66084
3373,Bib.Pop. Gob. Dn. R. Romero,1994-11-26,,66091
3695,Bib.Pop. José Manuel Estrada,1980-01-01,,66105
760,Bib.Pop. Marco M. de Avellaneda,1916-09-23,,66112
3286,Bib.Pop. Gral. M. M. de Güemes,1980-01-01,bibliotecapopularelgalpon@yahoo.com.ar,66112
2849,Bib.Pop. José Hernández,1963-10-10,,66119
4056,Bib.Pop. Robustiano Manero,1980-01-01,,66126
4048,Bib.Pop. Rosa Gareca de Moreno,1980-01-01,,66126
3385,Bib.Pop. Jorge Luis Borges,1995-11-13,,66126
3974,Bib. Pop. Mun. Domingo Faustino Sarmiento,1980-01-01,,66126
4035,Bib.Pop. Maestro Manuel Mirabal,2001-07-26,bipmirabal@hotmail.com,66133
753,Bib.Pop. D.F.Sarmiento,,,66140
4194,Bib.Pop. y Grupo Soc.Cult. Crecer,1980-01-01,,66140
3609,Bib.Pop. Ernesto Sábato,1980-01-01,,66147
4004,Bib.Pop. Juan Calchaqui,1980-01-01,,66154
3745,Bib.Pop. Santa Victoria,1980-01-01,bpsantavictoria@gmail.com ,66161
3065,Bib.Pop. Emilio García y Negrete,1985-12-28,,70007
3686,Bib.Pop. Consejal D.F.Gallardo,1971-11-21,,70021
4364,BIb.Pop. Pio Cristino Gallardo,2012-07-28,,70021
3133,Bib.Pop. Dr. Antonio Aguilar,1990-09-23,bibliosanjuan@hotmail.com,70028
4279,Bib.Pop. Mario Washington Victorio,2003-09-14,bpmariowvictorio@gmail.com,70028
3109,Bib.Pop. 1 de Febrero,1987-06-15,biblioteca1defebrero@hotmail.com,70028
4027,Bib.Pop. Virgen del Carmen,1997-03-25,,70028
3733,Bib.Pop. Marina Vilte,1980-01-01,marina_vilte@hotmail.com,70028
3294,Bib.Pop. José I. de la Roza,1994-03-26,,70028
3406,Bib.Pop.Pub. La escalera,1993-03-06,bibliolaescalera@hotmail.com,70028
2242,Bib.Pop. Camilo Rojo,1944-11-12,bp_camilorojo@yahoo.com.ar,70028
3521,Bib.Pop. 10 de Octubre,1996-10-16,,70028
1510,Bib.Pop. José Chirapozu,1918-05-23,,70028
1887,Bib.Pop. Juan Bautista Alberdi,1935-11-24,,70028
3311,Bib.Pop. Emilio Moya Gil,1980-01-01,bibpopem@hotmail.com,70028
700,Bib.Pop. Bartolomé Mitre,1910-09-04,,70028
4094,Bib.Pop. El Eternauta,1980-01-01,,70028
704,Bib.Pop. Sociedad Franklin,,,70028
3213,Bib.Pop. Américas,1956-03-09,asic_americas@yahoo.com.ar,70028
713,Bib.Pop. Colón,1918-04-03,,70035
4372,Bib. Pop. Paula Albarracín de Sarmiento,2018-01-10,,70042
4390,Juana Azurduy,2022-07-13,,70042
2620,Bib.Pop. Las Flores,1954-04-01,biblpoplasflores2620@yahoo.com.ar,70049
11,Bib.Pop. Juan Páez Garramuno,1980-01-01,,70049
702,Bib.Pop. D.F.Sarmiento,1908-08-15,,70056
3519,Bib.Pop. Pedro Guerrero,1980-01-01,,70063
1729,Bib.Pop. Dr. Antonino Aberastain,1932-10-10,,70070
4263,Bib. Pop. Barrio Victoria,2009-03-02,,70077
3693,Bib. Pop. Mariano Moreno,1966-06-12,bibliotecapopularmarianomoreno@hotmail.com,70077
4217,Bib. Pop. Sur,2008-04-16,bibliotecapopularsur@hotmail.es,70077
4064,Bib.Pop. Roberto J. Payro,1991-09-23,,70077
3108,Bib.Pop. Cervantes,1935-08-16,cervantesbiblioteca98@gmail.com,70077
4327,Bib. Pop. José Manuel Estrada,1981-08-22,,70077
3998,Bib. Pop. La sociedad de los patriotas nóveles,1980-01-01,Bibliotecapop7@gmail.com,70077
4093,Bib.Pop. Alfonsina Storni,1980-01-01,alfonsinastorni.rawsonsj@gmail.com,70077
4058,Bib.Pop. Rayos de luz,1980-01-01,,70084
3464,Bib.Pop. Argentina,1992-08-30,,70084
4284,Bib.Pop. Ivonne Barud de Quattropani,2007-11-05,,70084
1349,Bib.Pop. Constancia y acción,1929-02-25,,70084
2152,Bib.Pop. Juan Rómulo Fernández,1940-08-16,bibliotecajuanromulofernandez@hotmail.com,70084
2938,Bib.Pop. Sociedad opinión de juventud,1971-07-09,,70084
3223,Bib.Pop. Miguel Beato Tejada,1988-09-27,,70084
3490,Bib.Pop. Dr. Pablo Ramella,1993-08-26,bibliotecapabloramellasj@hotmail.com,70084
4063,Bib.Pop. Padre Carlos Barbero,2001-07-12,,70091
709,Bib.Pop. General San Martín,1916-03-20,,70091
3112,Bib.Pop. Presbítero J. E. Briggiler,1988-08-29,bibjulioeliasbriggiler@yahoo.com.ar,70091
3637,Bib. Pop. José de San Martín,1997-07-22,bibgsm@yahoo.com.ar,70098
4141,Bib. Pop. Juana Manso,1980-01-01,,70098
707,Bib.Pop. Rawson,1910-09-30,,70098
4084,Bib.Pop. Plus Ultra,1980-01-01,,70098
1898,Bib.Pop. D.F.Sarmiento,1935-06-15,,70105
4354,Arte y Cultura de Ullum Bib. Pop. Luis Solera,2009-10-05,bibliotecaullum@gmail.com,70112
3706,Bib.Pop. Antonio Ercilio Zeballos,1996-06-20,oscarobles01@gmail.com,70119
714,Bib. POp. Domingo Faustino Sarmiento,,bibliovallefertil@hotmail.com ,70119
3988,Bib. Pop. Legisladores Argentinos,1980-01-01,,70133
599,Bib.Pop. Juan de Dios Escobar,1910-10-30,,74007
3398,Bib.Pop. D.F.Sarmiento,1980-01-01,,74007
596,Bib.Pop. Sarmiento,1910-09-11,,74007
3268,Bib.Pop.Mun. Juan W. Gez,1963-05-01,,74014
611,Bib.Pop. Los Manantiales,1916-06-27,,74014
3444,Bib.Pop. Biblioteca Popular,1980-01-01,marthaag_05@hotmail.com,74021
4036,Bib.Pop. Remedios de Escalada de San Martín,2001-03-18,,74021
3221,Bib.Pop. Cerros del Rosario,1993-08-26,,74021
3356,Bib.Pop. Lafinur el filósofo,1980-01-01,,74021
3425,Bib.Pop. Mariano Moreno,1980-01-01,,74028
3273,Bib.Pop.Mun. Caminitos,1996-04-15,bibliotecapopularcaminito@hotmail.com,74028
603,Bib.Pop. Dora Ochoa de Masramon,1916-05-25,mario_saulsosa@hotmail.com,74028
3933,Bib.Pop. Pedro Rufino Díaz,1980-01-01,,74028
3357,Bib.Pop.Mun. Serranías de V. Larca,1980-01-01,,74028
3709,Bib.Pub.Pop.Mun. Pajaritos,1980-01-01,,74028
4215,Bib. Pop. Teniente Manuel Félix Origone,2007-11-15,graciela.elisa.alcaraz@gmail.com,74035
601,Bib.Pop.Mun. Juan Bautista Alberdi,1980-01-01,,74035
987,Bib.Pop. Dr. Juan Llerena,1937-05-02,mariel_ra19@live.com.ar,74035
4055,Bib.Pop. Hugo Arnaldo Fourcade,1997-10-06,bpfourcade@yahoo.com.ar,74035
1827,Bib.e Inst.Cult.Pop. Bernardino Rivadavia,1934-04-18,evelynbcrr9@gmail.com,74035
3504,Bib. Pop. Barrio Obras Sanitarias,1995-07-03,labibliopopular@yahoo.com.ar,74035
3443,Bib.Pop. Madre Cabrini,1995-10-10,,74035
3188,Bib.Pop. Antonio Esteban Agüero,1980-01-01,aguero_cnbp_vm3188@yahoo.com.ar,74035
595,Bib.Pop. D.F.Sarmiento,1914-01-14,,74035
3487,Bib.Pop.Esc. Amalia Vercelli,1980-01-01,,74035
3411,Bib.Pop.Mun. D.F.Sarmiento,1980-01-01,,74042
3412,Bib.Pop.Mun. Almafuerte,1980-01-01,,74042
3056,Bib.Pop. Antonio Esteban Agüero,1992-09-08,poetaaguero@merlo_sl.com.ar,74049
4369,Bib.Pop. El Faro,2017-02-18,bibliotecapopular.elfaro@gmail.com,74049
3397,Bib.Pop. Lugones en Piedra Blanca,1980-01-01,,74049
3594,Bib.Pop. Puertas abiertas,1980-01-01,bipa6@live.com.ar,74049
3284,Bib.Pop. La casita de cuentos,1980-01-01,micaelabeatriz@hotmail.com,74049
608,Bib.Pop. Lafinur,1915-05-23,bibliopop@live.com,74049
3350,Bib.Pop.José Manuel Estrada,1994-05-21,,74049
3396,Bib.Pop. Héroes de Malvinas,1980-01-01,,74056
3488,Bib.Pop. Dos Venados,1995-11-03,,74056
3216,Bib.Pop. Urbano Joaquín Nuñez,1993-10-15,bibliourbanojnunez9@yahoo.com.ar,74056
4072,Bib.Pop. Jacinto Guiñazu,1980-01-01,,74056
3230,Bib.Pop. Juan Pablo II,1993-08-07,,74056
3399,Bib.Pop. Urbano J. Nuñez,1988-02-26,,74056
4186,Bib.Pop. Jorge Luis Borges,1980-01-01,biblioteborges@hotmail.com,74056
2639,Bib.Pop.Esc. Isaac Newton,1954-08-19,bibliotecaisaacnewton@gmail.com,74056
3358,Bib.Pop. Dr. A. Rodríguez Saa,1980-01-01,,74056
3242,Bib.Pop. Elsa I. Bornemann,1993-10-13,bibliobornemann@gmail.com,74056
3430,Bib.Pop. Juan Pascual Pringles,1980-01-01,bibliojuanpascualpringles2012@hotmail.com,74063
3580,Bib.Pop. Barrio 2 de abril,1980-01-01,,78014
3367,Bib.Pop.Mun. Mariano Moreno,1980-01-01,,78014
1426,Bib.Pop.Mun. Florentino Ameghino,1927-03-08,,78014
3583,Bib.Pop. María deL Transito Cruz,1980-01-01,,78014
3500,Bib.Pub.Mun.Pop. Aime Paine,1980-01-01,biblioaimepaine@hotmail.com,78014
3323,Bib.Pop. El mirador,1994-06-20,bibliodelmirador@yahoo.com.ar,78014
4046,Bib.Pop. Cañadon Seco,1999-05-29,biblocs@hotmail.com,78014
3142,Bib.Pop. Flora R. de Lofredo,1980-01-01,,78021
3261,Bib.Pop. Ush Güent,1994-04-18,,78021
3407,Bib.Pop. Eva Perón,1994-08-31,,78021
3512,Bib.Mun.Pop. Guent Aike,1980-01-01,,78021
3527,Bib.Pop. A. Kunfi Quiros,1996-07-01,bibliokunfiquiros@yahoo.com,78021
3524,Bib.Pop. Ciudad del nombre de Jesús,1994-04-23,,78021
3484,Asoc.Amig.Bib.Pop.Mun. Sofia Vicic de Cepernic,1980-01-01,biblioteca@riogallegos.gov.ar,78021
1001,Bib.Pop.Pub. Juan Hilarion Lenzi,1959-09-13,,78021
4304,Bib.Pop. Mujer Pionera de El Chaltén,1988-03-05,biblioculturaelchalten@yahoo.com.ar,78028
3259,Bib.Pop.Esc. Amigos del saber,1980-01-01,biamigosdelsaber@yahoo.com.ar,78035
3567,Bib.Esc.Pop. Sur Argentino,1996-05-14,,78049
3556,Bib.Pop.Esc. Libre pensamiento,1996-02-22,,78049
1789,Bib.Pop. D.F.Sarmiento,1931-10-18,bpsarmientoarmstrong@yahoo.com.ar,82007
1600,Bib.Pop. José Ingenieros,1930-06-07,bibliotortugas@hotmail.com,82007
1936,Bib.Pop. Bernardino Rivadavia,1934-08-12,bibliotecamdeoca@redcrs.com.ar,82007
3163,Bib.Pop. Bouquet,1969-12-26,bibliobouquet@hotmail.com,82007
2951,Bib.Pop. José Hernández,1976-01-20,bibliotecajhernandez@arnet.com.ar,82007
2136,Bib.Pop. D.F.Sarmiento,1935-04-26,,82007
2760,Bib.Pop. El Ateneo,1953-07-09,bibelateneo@gmail.com,82014
3007,Bib.Pop. Chabas,1980-06-15,,82014
2189,Bib.Pop. Manuel Belgrano,1939-06-20,biblbelgrano@gmail.com,82014
1599,Bib.Pop. Bartolomé Mitre,1932-03-15,bpmitrearequito@gmail.com,82014
1035,Bib.Pop. D.F.Sarmiento,1914-01-14,,82014
3447,Bib. Pop. D. F. Sarmiento,1963-07-05,bpsarmiento1963@gmail.com,82014
411,Bib.Pop. Carlos Casado,1908-10-24,bibcasado@arnet.com.ar,82014
1138,Bib.Pop. D.F.Sarmiento,1917-04-19,,82014
2905,Bib.Pop. Manuel Belgrano,1957-06-19,,82014
4174,Asoc.Civ.Bib.Pop. Mariano Moreno de Villada,2004-09-24,bibpopmarianomoreno@yahoo.com.ar,82014
4029,Bib.Pop. Jose Hernández,1980-01-01,bibjhernandez4029@yahoo.com.ar,82021
935,Bib.Pop. Rodolfo Prigioni,1922-08-04,,82021
1408,Bib.Pop. Mariano Moreno,1929-10-27,bpmoreno1408@yahoo.com.ar,82021
4337,Bib.Pop. Héctor Miguel Reinaudi,2010-06-24,bibliotecareinaudi@hotmail.com,82021
4291,Bib.Pop. Moseñor Antonio Brasca,2010-12-01,bibliombrasca@hotmail.com,82021
2927,Bib.Pop. Esc. Dr. Ricardo Gutierrez,1939-04-01,biblioteca2927@yahoo.com.ar,82021
2254,Bib.Pop. José Manuel Estrada,1937-01-15,biblioteca_jmestrada@hotmail.com,82021
2997,Bib.Pop. María Juana,1974-10-20,bpmj@coopmj.com.ar,82021
3513,Bib.Pop. Esmeralda,1996-02-15,,82021
3238,Bib.Pop. Estación Clucellas,1993-01-29,,82021
4316,Bib.Pop. Alfonsina Storni de Colonia Bicha,2013-03-20,bib-alfonsinastorni.cbicha@hotmail.com,82021
2722,Bib.Pop. Ricardo Rojas,1957-10-14,,82021
3342,Bib.Pop. Presbítero A. Bonini,1989-03-05,,82021
472,Bib.Pop. D.F.Sarmiento,1919-06-04,,82021
3986,Bib. Pop. Mariano Moreno,1925-12-27,bp.mm@hotmail.com,82021
2941,Bib.Pop.Esc. José Hernández,1980-01-01,,82021
1654,Bib.Pop. Mariano Moreno,1931-09-27,,82021
4365,Bib.Pop. Arco Iris,2001-09-24,bp_arcoiris_bi@yahoo.com.ar,82021
2601,Bib.Pop. Domingo F. Sarmiento,1953-04-04,bibliotecadeangelica@hotmail.com.ar,82021
3635,Bib.Pub.Com.y Pop. Bartolomé Mitre,1980-01-01,,82021
1188,Bib.Pop. Juan Bautista Alberdi,1998-02-20,,82021
3032,Bib.Pop. Cervantes,1963-03-01,bibcervantes3032@yahoo.com.ar,82028
475,Bib.Pop. Mariano Moreno,1918-03-10,,82028
4074,Bib.Pop. Julio Migno,1998-08-31,,82028
481,Bib.Pop. Bartolomé Mitre,1920-10-12,bibliopeyrano@gmail.com,82028
2256,Bib.Pop. Mariano Moreno,1944-08-04,,82028
467,Bib.Pop. Manuel Belgrano,1980-01-01,bpmanuelbelgrano@hotmail.com,82028
468,Bib.Pop. María Perrisol,,mariaperrissol@gmail.com,82028
424,Bib.Pop. Juan Bautista Alberdi,1918-02-10,bibliotecajbmolina@gmail.com,82028
4045,Bib.Pop. Rincón del Medio,2000-10-12,,82028
1399,Bib.Pop. Esteban Echeverría,1929-12-26,,82028
3678,Bib. Pop. Mafalda,1996-10-20,,82028
419,Bib.Pop. Nosotros,1919-05-25,,82028
2182,Bib.Pop. Bernardino Rivadavia,1943-03-31,,82028
1680,Bib.Pop. Belisario Roldán,1932-05-03,aropalo@yahoo.com.ar,82028
859,Bib.Pop. Bartolomé Mitre,1921-05-29,bibliotecabombal@bombal.net.ar,82028
1808,Bib.Pop. Nicasio Oroño,1917-01-01,binioro@gmail.com,82028
479,Bib.Pop. Estudio y labor S. Pastorino,1917-07-04,bibliotecapeylsp@yahoo.com.ar,82028
1749,Bib.Pop. Manuel Lainez,1980-01-01,,82035
3957,Asoc.Bib.Pop. Domingo G. Silva,2000-07-31,bpdomingogsilva@yahoo.com.ar,82035
3029,Bib.Pop. Mariano Moreno,1975-12-01,bibliohug@gmail.com,82042
1319,Bib.Pop. D.F.Sarmiento,1928-07-01,,82042
1952,Bib.Pop. Alberto Chovet,1937-06-13,biblioteca_chovet@hotmail.com,82042
1724,Bib.Pop. D.F.Sarmiento,1932-08-25,,82042
2840,Bib.Pop. Constancio C.Vigil,1960-03-20,bp2840@bepe.ar,82042
488,Bib.Pop. Bernardino Rivadavia,1917-08-26,bibliopopular488@hotmail.com,82042
1994,Bib. Pop. Brig.Gral. E .López,1938-04-15,,82042
1116,Bib.Pop. Guido y Spano,1925-08-25,,82042
1582,Bib.Pop. D.F.Sarmiento,1931-10-15,aliciamargalida2002@yahoo.com.ar,82042
491,Bib.Pop. Juan Bautista Alberdi,1915-07-09,,82042
2037,"Bib.Pop.Juan B.Alberdi, C.Rec.y Cult.Unión",1934-05-20,crycuniondelnorte@gmail.com,82042
1175,Bib.Pop. Mun. José Ingenieros,1913-05-01,bibliopoprmunijoseingenieros@gmail.com,82042
2339,Bib.Pop. Bernardino Rivadavia,1937-06-11,bibliorivadavia@hotmail.com,82042
1472,Bib.Pop. D.F.Sarmiento,1930-02-04,bibliosancti@coopsancti.com.ar,82042
3426,Bib.Pop. Casa de la Cultura,1992-06-06,,82042
469,Bib.Pop. Florentino Ameghino,1930-01-01,biblioameghino@powervt.com.ar,82042
1024,Bib.Pop. Manuel Lainez,1924-07-09,,82042
2942,Bib.Pop. Leopoldo Lugones,1976-06-20,bibliotecalugones@bombal.net.ar,82042
2472,Bib. Pop. Mariano Moreno,1950-04-03,bibliomm@hotmail.com,82042
2945,Bib. Pop.  D. F. Sarmiento,1925-05-25,biblio2945amenabar@hotmail.com,82042
2276,Bib.Pop. Bernardino Rivadavia,1945-09-02,,82042
2642,Bib.Pop. Mariano Moreno,1954-11-15,bibliopopularmmavellaneda@hotmail.com,82049
3603,Bib.Esc.Pop. Laura Roldan,1996-01-16,,82049
4154,15 de junio Biblioteca Popular,1980-01-01,bp15dejunio@yahoo.com.ar,82049
4060,Bib.Pop. Mercedes de Longhi,1980-01-01,bibliovillaana_1994@hotmail.com,82049
2012,Bib.Pop. Mariano Moreno,1980-01-01,biblio_marianomoreno@hotmail.com.ar,82049
3741,Bib.Pop. Padre Jorge Capello,1997-09-11,,82049
4167,Bib.Pop. Julio Migno de Guadalupe Norte,1980-01-01,bibjuliomigno@hotmail.com,82049
4009,Bib.Pop. Padre Leonardo Castellani,2000-10-30,,82049
3812,Bib. Pop. Ernesto Sábato,1980-01-01,graciela_2102@hotmail.com,82049
2867,Bib.Pop. José Manuel Estrada,1966-09-07,,82049
4360,Bib.Pop. Fortín Arenales,2013-09-17,bibliotecafortinarenales@outlook.es,82049
3664,Bib.Pop. Fray Ermete Constanzi,1996-03-26,,82049
1014,Bib.Pop.Mun. Gral. Obligado,1921-03-13,,82049
426,Bib.Pop. Del Centro Soc.Cosmopolita,1922-03-16,biblioteca@malabrigo.com,82049
3936,Bib. Pop. Caja de Créditos Correa,1976-07-27,bibpcorrea@hotmail.com,82056
973,Bib.Pop. D.F.Sarmiento,1920-04-18,amigosdelabibliotecasarmiento@gmail.com,82056
2178,Bib.Pop. Pablo A. Pizzurno,1943-04-11,biblioteca_carrizales@hotmail.com,82056
414,Bib.Pop. Bernardino Rivadavia,1920-04-22,biblioteca.br@gmail.com,82056
2208,Bib.Pop. Pablo A. Pizzurno,1936-04-04,biblioppizzurno@hotmail.com,82056
2883,Bib.Pop. Alfonsina Storni,1970-06-08,biblioastorni@yahoo.com.ar,82056
4070,Bib. Pop. Manuel Belgrano,2002-06-15,giaconecarlos@yahoo.com.ar,82056
3817,Bib.Pop. José Pedroni,1980-01-01,,82056
2421,Bib.Pop. Mariano Moreno,1939-05-14,,82056
2913,Bib.Esc. Pop. Constancio C. Vigil,1973-09-11,ccvigilveloisa@outlook.com,82056
2831,Bib.Pop. D.F.Sarmiento,1943-09-13,bibliosarmientoadeo@hotmail.com,82056
1145,Bib.Pop.Inf. Pablo A. Pizzurno,1924-07-19,,82056
